Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
Ford,2023.0,Transit,Commercial,2023 Ford Transit Custom 320L Sport Dciv (lwb),USED,Automatic,"4 cyl, 2 L",Front,Diesel,7.6,24,White / Black,4,Commercial,2,5,68990.0
Holden,2018.0,Colorado,Ute / Tray,2018 Holden Colorado LS (4X4) (5YR),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.6,61472,White / Black,4,Ute / Tray,4,5,35935.0
Toyota,2023.0,RAV4,SUV,2023 Toyota RAV4 GXL (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8,325,White / -,4,SUV,5,5,61490.0
Volkswagen,2017.0,Golf,Wagon,2017 Volkswagen Golf R Wolfsburg Edition,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.2,84665,White / -,4,Wagon,4,5,42990.0
Holden,2011.0,Cruze,Sedan,2011 Holden Cruze SRI,USED,Manual,"4 cyl, 1.4 L",Front,Unleaded,6.4,192503,Silver / -,4,Sedan,4,5,6800.0
Toyota,2015.0,Hilux,Ute / Tray,2015 Toyota Hilux SR (4X4),USED,Manual,"4 cyl, 3 L",4WD,Diesel,8.2,171365,- / -,4,Ute / Tray,2,4,34999.0
Toyota,2010.0,Hilux,Ute / Tray,2010 Toyota Hilux SR (4X4),USED,Manual,"4 cyl, 3 L",4WD,Diesel,8.5,287349,White / Grey,4,Ute / Tray,4,5,24999.0
Holden,2019.0,Colorado,Ute / Tray,2019 Holden Colorado LTZ (4X4) (5YR),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.7,59116,Blue / Black,4,Ute / Tray,2,2,38990.0
Jeep,2019.0,Grand,SUV,2019 Jeep Grand Cherokee Overland (4X4),USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7.0,92150,Blue / Black,6,SUV,4,5,53888.0
Volkswagen,2018.0,Tiguan,SUV,2018 Volkswagen Tiguan Allspace 140 TDI Highline,USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.0,82204,Grey / Black Cloth,4,SUV,4,7,38100.0
Isuzu,2014.0,D-MAX,Ute / Tray,2014 Isuzu D-MAX SX (4X4),USED,Manual,"4 cyl, 3 L",4WD,Diesel,8.3,267250,White / Grey,4,Ute / Tray,2,4,23910.0
Holden,2012.0,Caprice,Sedan,2012 Holden Caprice,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,9.8,193469,Silver / Black,6,Sedan,4,5,14990.0
Audi,2019.0,Q2,SUV,2019 Audi Q2 40 Tfsi Quattro (2.0 Tfsi),USED,Automatic,"4 cyl, 2 L",AWD,Premium,6.5,36873,Black / Leather,4,SUV,4,5,41633.0
Honda,2012.0,Odyssey,Wagon,2012 Honda Odyssey,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,8.9,151000,- / -,4,Wagon,4,7,12999.0
Mitsubishi,2016.0,Triton,Ute / Tray,2016 Mitsubishi Triton GLX,USED,Automatic,"4 cyl, 2.4 L",Rear,Diesel,7.5,120547,White / Black,4,Ute / Tray,4,5,25999.0
Ford,2007.0,Territory,Taree City Car Sales,2007 Ford Territory SY MKII TS Wagon 4dr Spts Auto 4sp RWD 4.0i,USED,Automatic,-,Other,-,7.663150894460331,185523,Gold / -,0,Wagon,0,0,10888.0
Hyundai,2014.0,I30,Wagon,2014 Hyundai I30 Tourer Active 1.6 GDI,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.9,107338,White / -,4,Wagon,4,5,14970.0
Mitsubishi,2015.0,Outlander,SUV,2015 Mitsubishi Outlander LS (4X2),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.6,107689,Grey / Black,4,SUV,4,5,22490.0
BMW,2009.0,320D,Sedan,2009 BMW 320D Executive,USED,Automatic,"4 cyl, 2 L",Rear,Diesel,6.0,267362,Silver / Black Leather,4,Sedan,4,5,6999.0
Mazda,2018.0,BT-50,Ute / Tray,2018 Mazda BT-50 XTR (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,10.0,82967,White / Black,5,Ute / Tray,4,4,39890.0
Mitsubishi,2021.0,Eclipse,SUV,2021 Mitsubishi Eclipse Cross ES (2WD),USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.3,40042,Grey / Black Cloth,4,SUV,4,5,29980.0
Mazda,2020.0,CX-3,SUV,2020 Mazda CX-3 Maxx Sport (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.3,30357,Blue / -,4,SUV,4,5,26990.0
Holden,2015.0,Commodore,Sedan,2015 Holden Commodore SS-V,USED,Manual,"8 cyl, 6.2 L",Rear,Premium,11.5,126306,Black / Dark Grey,8,Sedan,4,5,54990.0
Toyota,2005.0,Kluger,SUV,2005 Toyota Kluger CV (4X4),USED,Automatic,"6 cyl, 3.3 L",4WD,Unleaded,12.3,282693,Silver / -,6,SUV,4,5,8888.0
Mitsubishi,2016.0,Pajero,SUV,2016 Mitsubishi Pajero Sport GLX (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.0,229776,Silver / -,4,SUV,4,5,26990.0
Toyota,2021.0,Corolla,Hatchback,2021 Toyota Corolla Ascent Sport + TR KIT,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.0,36310,White / -,4,Hatchback,5,5,29990.0
Ford,2016.0,Focus,Hatchback,2016 Ford Focus Sport,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,6.2,85298,Blue / Black,4,Hatchback,5,5,18888.0
Kia,2019.0,Cerato,Sedan,2019 Kia Cerato S,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4,41255,White / Black,4,Sedan,4,5,24990.0
BMW,2016.0,X5,SUV,2016 BMW X5 Xdrive 30D,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6.2,104699,- / -,6,SUV,4,5,57990.0
GWM,2023.0,Haval,Suttons GWM Haval Chullora- New/Demo,2023 GWM Haval Jolion LUX Hybrid,NEW,Automatic,"4 cyl, 1.5 L",Front,-,5.0,11,Black / Black,4,SUV,4,5,37485.0
Jaguar,2020.0,XE,Sedan,2020 Jaguar XE P300 R-Dynamic HSE,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.7,15345,Blue / Ebony Windsor Sports Leather/Ebony/Ebony,4,Sedan,4,5,66800.0
Hyundai,2016.0,Santa,SUV,2016 Hyundai Santa FE Elite Crdi (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,7.8,104459,White / Black,4,SUV,4,7,28990.0
Mitsubishi,2021.0,Outlander,SUV,2021 Mitsubishi Outlander ES 7 Seat (2WD),USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,7.2,44212,White / Black,4,SUV,4,7,29990.0
Toyota,2018.0,Hilux,Ute / Tray,2018 Toyota Hilux Workmate,USED,Automatic,"4 cyl, 2.7 L",Rear,Unleaded,10.9,161882,White / -,4,Ute / Tray,2,2,23990.0
Mercedes-Benz,2015.0,GLA45,SUV,2015 Mercedes-Benz GLA45 AMG 4Matic,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.5,66205,Silver / Leather,4,SUV,4,5,41555.0
Mitsubishi,2021.0,Outlander,SUV,2021 Mitsubishi Outlander ES 7 Seat (2WD),USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,7.2,44001,Silver / 24X,4,SUV,4,7,29888.0
Hyundai,2016.0,Santa,SUV,2016 Hyundai Santa FE 30 Special Edition,USED,Automatic,"6 cyl, 3.3 L",Front,Unleaded,9.6,183075,Grey / -,6,SUV,4,7,17800.0
Mercedes-Benz,2015.0,GLA250,SUV,2015 Mercedes-Benz GLA250 4Matic,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.0,122065,White / -,4,SUV,4,5,34990.0
Volkswagen,2019.0,Tiguan,SUV,2019 Volkswagen Tiguan 162 TSI Highline,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.1,69349,White / Cloth,4,SUV,4,5,41990.0
Toyota,2016.0,Yaris,Hatchback,2016 Toyota Yaris SX,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,6.3,133581,Red / 3Lfe20,4,Hatchback,5,5,18990.0
LDV,2022.0,D90,Manning Valley Automotive,2022 LDV D90 Executive,USED,Automatic,-,Other,Unleaded,7.663150894460331,10005,Grey / -,0,SUV,0,0,37990.0
Nissan,2001.0,Pulsar,Hatchback,2001 Nissan Pulsar ST,USED,Manual,"4 cyl, 1.8 L",Front,Unleaded,7.8,151872,White / Grey,4,Hatchback,5,5,4499.0
Suzuki,2019.0,Vitara,SUV,2019 Suzuki Vitara 1.6L,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.2,44785,White / Cloth,4,SUV,4,5,24250.0
Ford,2023.0,Ranger,Illawarra Used Cars Albion Park,2023 Ford Ranger Raptor,USED,Automatic,-,Other,Premium,7.663150894460331,151,Blue / Black,0,Ute / Tray,0,0,111990.0
Subaru,2007.0,Liberty,Sedan,2007 Subaru Liberty 2.5I,USED,Manual,"4 cyl, 2.5 L",AWD,Unleaded,9.0,188094,Silver / -,4,Sedan,4,5,8850.0
Ford,2013.0,Fiesta,Hatchback,2013 Ford Fiesta Trend,USED,Manual,"4 cyl, 1.5 L",Front,Unleaded,5.8,214002,Blue / -,4,Hatchback,5,5,7713.0
Fiat,2022.0,500,"02 **** ****
",2022 Fiat 500 Lounge,NEW,-,-,Other,-,7.663150894460331,17,White / Blue Fabric Fiat Monogrammed Seats,0,Hatchback,0,0,26527.0
Subaru,2017.0,XV,SUV,2017 Subaru XV 2.0I-S,USED,Automatic,"4 cyl, 2 L",AWD,Unleaded,7.1,125529,Blue / -,4,SUV,4,5,29990.0
Mazda,2018.0,3,Hatchback,2018 Mazda 3 Maxx Sport,USED,Manual,"4 cyl, 2 L",Front,Unleaded,5.9,103681,Blue / Grey,4,Hatchback,5,5,18750.0
Subaru,2016.0,Outback,SUV,2016 Subaru Outback 2.5I Premium,USED,Automatic,"4 cyl, 2.5 L",AWD,Premium,7.3,158213,Blue / -,4,SUV,4,5,22770.0
Holden,2012.0,Captiva,SUV,2012 Holden Captiva 5 (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,8.5,128377,Grey / -,4,SUV,4,5,11999.0
Honda,2019.0,HR-V,SUV,2019 Honda HR-V VTI-LX,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.9,109951,Grey / Black,4,SUV,4,5,26990.0
Toyota,2022.0,Hilux,Ute / Tray,2022 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9,29512,White / Black,4,Ute / Tray,4,5,56880.0
Toyota,2021.0,HiAce,Commercial,2021 Toyota HiAce Slwb GL (colours),USED,Automatic,"4 cyl, 2.8 L",Rear,Diesel,8.4,25251,White / Black,4,Commercial,5,2,84990.0
Mazda,2020.0,CX-30,SUV,2020 Mazda CX-30 G25 Astina (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,6.8,57129,Red / Grey,4,SUV,4,5,37990.0
Suzuki,2019.0,Baleno,Hatchback,2019 Suzuki Baleno GLX,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,5.4,52603,Blue / Black,4,Hatchback,4,5,18990.0
Kia,2021.0,RIO,Hatchback,2021 Kia RIO GT-Line,USED,Automatic,"3 cyl, 1 L",Front,Unleaded,5.4,15967,Blue / Cloth,3,Hatchback,5,5,28873.0
Ford,2017.0,Ranger,Ute / Tray,2017 Ford Ranger XL 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.8,79574,White / Black,5,Ute / Tray,4,5,34300.0
Holden,2014.0,Colorado,Ute / Tray,2014 Holden Colorado LT Storm (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,9.0,155679,White / -,4,Ute / Tray,4,5,29990.0
Toyota,2018.0,Corolla,Hatchback,2018 Toyota Corolla Ascent Sport,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.1,64777,White / Black,4,Hatchback,5,5,25700.0
Kia,2019.0,Cerato,Sedan,2019 Kia Cerato S,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4,42688,Grey / Black,4,Sedan,4,5,19990.0
Jeep,2023.0,Wrangler,NEW In stock,2023 Jeep Wrangler Overland,NEW,Automatic,-,Other,Unleaded,7.663150894460331,21,White / Black Leather,0,SUV,0,0,86867.0
Toyota,2021.0,Fortuner,SUV,2021 Toyota Fortuner Crusade,USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.6,26129,White / Leather,4,SUV,4,7,67555.0
Mazda,2013.0,3,Hatchback,2013 Mazda 3 NEO,USED,Manual,"4 cyl, 2 L",Front,Unleaded,7.9,135743,Red / Cloth,4,Hatchback,5,5,10750.0
Volkswagen,2011.0,Passat,Sedan,2011 Volkswagen Passat 125 TDI Highline,USED,Automatic,"4 cyl, 2 L",Front,Diesel,6.7,172397,Black / -,4,Sedan,4,5,10750.0
Mazda,2013.0,6,Sedan,2013 Mazda 6 GT,USED,Automatic,"4 cyl, 2.2 L",Front,Diesel,5.4,136164,Grey / -,4,Sedan,4,5,17913.0
Toyota,2018.0,Camry,Sedan,2018 Toyota Camry SL (hybrid),USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.5,57367,White / -,4,Sedan,4,5,44888.0
Volkswagen,2020.0,Golf,Hatchback,2020 Volkswagen Golf 110 TSI Highline,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,5.4,42572,White / -,4,Hatchback,5,5,36990.0
Toyota,2017.0,Hilux,Ute / Tray,2017 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5,116878,White / Black,4,Ute / Tray,4,5,44888.0
Toyota,2019.0,C-HR,SUV,2019 Toyota C-HR Koba (2WD),USED,Automatic,"4 cyl, 1.2 L",Front,Premium,5.5,124167,Silver / Black,4,SUV,4,5,28980.0
Hyundai,2014.0,I30,Hatchback,2014 Hyundai I30 Trophy,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.1,187835,Silver / -,4,Hatchback,5,5,14998.0
Hyundai,2021.0,I30,Hatchback,2021 Hyundai I30,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4,36747,Blue / -,4,Hatchback,5,5,28990.0
Ford,2020.0,Fiesta,Hatchback,2020 Ford Fiesta ST,USED,Manual,"3 cyl, 1.5 L",Front,Premium,6.3,38774,Blue / Black,3,Hatchback,5,5,30888.0
Great,2019.0,Wall,Ute / Tray,2019 Great Wall Steed (4X4),USED,Manual,"4 cyl, 2 L",4WD,Diesel,0.0,69136,Black / -,4,Ute / Tray,2,2,13299.0
Holden,2015.0,Colorado,SUV,2015 Holden Colorado 7 LTZ (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,9.4,142467,White / -,4,SUV,4,7,23913.0
Mazda,2010.0,2,Hatchback,2010 Mazda 2 Genki,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,6.8,154503,Grey / Black,4,Hatchback,5,5,9670.0
Hyundai,2013.0,I30,Hatchback,2013 Hyundai I30 Active,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.9,91365,Grey / -,4,Hatchback,5,5,17990.0
Kia,2010.0,RIO,Hatchback,2010 Kia RIO Sports,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.7,137171,White / -,4,Hatchback,5,5,9913.0
Haval,2023.0,Jolion,NEW In stock,2023 Haval Jolion Lux Hybrid,NEW,Automatic,-,Other,Other,7.663150894460331,13,White / -,0,SUV,0,0,36990.0
Suzuki,2023.0,Jimny,SUV,2023 Suzuki Jimny Heritage Limited Edition,USED,Manual,"4 cyl, 1.5 L",AWD,-,6.4,15,Green / Black,4,SUV,2,4,42888.0
Mazda,2016.0,CX-9,SUV,2016 Mazda CX-9 GT (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,8.8,77060,Brown / Leather,4,SUV,4,7,36990.0
Mitsubishi,2009.0,Triton,Ute / Tray,2009 Mitsubishi Triton GLX,USED,Manual,"6 cyl, 3.5 L",Rear,Unleaded,12.2,256793,White / Grey,6,Ute / Tray,4,5,9990.0
Nissan,2005.0,X-Trail,SUV,2005 Nissan X-Trail ST (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,Unleaded,10.0,179514,White / Grey,4,SUV,4,5,6499.0
Volkswagen,2019.0,Golf,Hatchback,2019 Volkswagen Golf 110 TSI Highline,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,5.4,46350,White / Black,4,Hatchback,5,5,29920.0
Jeep,2012.0,Grand,SUV,2012 Jeep Grand Cherokee Limited (4X4),USED,Automatic,"6 cyl, 3 L",AWD,Diesel,8.3,198333,Black / -,6,SUV,4,5,14913.0
Ford,2018.0,Ranger,Ute / Tray,2018 Ford Ranger XL 3.2 (4X4),USED,Manual,"5 cyl, 3.2 L",4WD,Diesel,8.3,140286,White / Cloth,5,Ute / Tray,2,2,30990.0
Mitsubishi,2014.0,Triton,Ute / Tray,2014 Mitsubishi Triton GLX (4X4),USED,Manual,"4 cyl, 2.5 L",4WD,Diesel,8.1,159880,White / Grey,4,Ute / Tray,4,5,23990.0
Hyundai,2008.0,I30,Hatchback,2008 Hyundai I30 SLX,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.6,198544,Blue / Grey,4,Hatchback,5,5,7888.0
Holden,2015.0,Colorado,Ute / Tray,2015 Holden Colorado LS (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,9.0,93726,Silver / Grey,4,Ute / Tray,4,5,34999.0
Volkswagen,2022.0,T-ROC,Bathurst Volkswagen,2022 Volkswagen T-ROC 140TSI R-Line (restricted Ftr),NEW,Automatic,"4 cyl, 2 L",AWD,Premium,7.3,5,Red / -,4,SUV,4,5,56490.0
Kia,2017.0,Carnival,Wagon,2017 Kia Carnival SLI,USED,Automatic,"4 cyl, 2.2 L",Front,Diesel,7.7,148223,White / Black/Cream Leather,4,Wagon,4,8,35990.0
Toyota,2018.0,Corolla,Hatchback,2018 Toyota Corolla Ascent Sport,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.0,53421,White / Grey,4,Hatchback,5,5,27989.0
Jaguar,2018.0,E-Pace,SUV,2018 Jaguar E-Pace D180 S AWD (132KW),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,5.6,81990,White / -,4,SUV,4,5,36100.0
Fiat,2015.0,Freemont,SUV,2015 Fiat Freemont Crossroad,USED,Automatic,"6 cyl, 3.6 L",Front,Premium,10.4,90192,Grey / -,6,SUV,4,7,18999.0
Kia,2019.0,Carnival,Wagon,2019 Kia Carnival Platinum,USED,Automatic,"6 cyl, 3.3 L",Front,Unleaded,10.8,56995,White / -,6,Wagon,4,8,47990.0
Toyota,2011.0,Landcruiser,SUV,2011 Toyota Landcruiser Prado GX (4X4),USED,Manual,"4 cyl, 3 L",4WD,Diesel,8.8,245120,White / Grey,4,SUV,4,5,26995.0
Hyundai,2017.0,Kona,Albion Park Motor Group,2017 Hyundai Kona Highlander 2WD,USED,Automatic,-,Front,Unleaded,7.663150894460331,65757,Yellow / Black,0,Wagon,0,0,26990.0
BMW,2019.0,X4,SUV,2019 BMW X4 Xdrive 20I M Sport,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.8,31188,Grey / Leather,4,SUV,5,5,66666.0
Nissan,2010.0,Dualis,SUV,2010 Nissan Dualis ST (4X2),USED,Manual,"4 cyl, 2 L",Front,Unleaded,8.2,175749,Red / -,4,SUV,4,5,8950.0
Audi,2021.0,Q3,SUV,2021 Audi Q3 40 Tfsi Quattro S Line,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.3,33323,Grey / -,4,SUV,4,5,64800.0
Toyota,2017.0,RAV4,SUV,2017 Toyota RAV4 GX (4X4),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,8.5,123968,Silver / Cloth,4,SUV,4,5,24800.0
Holden,2005.0,Commodore,Ute / Tray,2005 Holden Commodore SSZ,USED,Automatic,"8 cyl, 5.7 L",Rear,Unleaded,0.0,114703,Silver / -,8,Ute / Tray,2,2,27990.0
Ford,2011.0,Territory,SUV,2011 Ford Territory Titanium (4X4),USED,Automatic,"6 cyl, 2.7 L",AWD,Diesel,9.0,328463,Black / Black,6,SUV,4,7,9750.0
Hyundai,2016.0,Iload,Commercial,2016 Hyundai Iload,USED,Automatic,"4 cyl, 2.5 L",Rear,Diesel,8.8,124574,White / White,4,Commercial,4,3,25990.0
Ford,2018.0,Mustang,Coupe,2018 Ford Mustang Fastback GT 5.0 V8,USED,Automatic,"8 cyl, 5 L",Rear,Premium,12.7,85978,Red / -,8,Coupe,2,4,54990.0
BMW,2020.0,X5,SUV,2020 BMW X5 Xdrive30D,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,7.2,50301,Black / Black,6,SUV,4,5,89990.0
Holden,2016.0,Captiva,SUV,2016 Holden Captiva 7 LTZ (awd),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,8.1,74905,White / -,4,SUV,4,7,17950.0
Jeep,2019.0,Grand,SUV,2019 Jeep Grand Cherokee Night Eagle (4X4),USED,Automatic,"6 cyl, 3.6 L",AWD,Premium,10.0,56113,- / Black Suede & Black Stitching,6,SUV,4,5,47830.0
Ford,2010.0,Falcon,Sedan,2010 Ford Falcon G6E 50TH Anniversary,USED,Automatic,"6 cyl, 4 L",Rear,Unleaded,9.9,117800,Black / Black,6,Sedan,4,5,19990.0
MG,2022.0,HS,Alto North Shore MG,2022 MG HS Essence X,NEW,Automatic,"4 cyl, 2 L",AWD,Unleaded,9.5,15,Silver / Knight Black,4,SUV,4,5,43868.0
Volkswagen,2014.0,Amarok,McGuinness Motors,2014 Volkswagen Amarok TDI420 4x2,USED,Automatic,-,Rear,Diesel,7.663150894460331,125100,White / -,0,Ute / Tray,0,0,29830.0
Subaru,2022.0,Forester,SUV,2022 Subaru Forester 2.5I-S (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.4,14915,White / Black,4,SUV,4,5,47990.0
Holden,2017.0,Commodore,Wagon,2017 Holden Commodore SV6,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,9.8,106827,Black / -,6,Wagon,4,5,28990.0
Mitsubishi,2021.0,Triton,Ute / Tray,2021 Mitsubishi Triton GLS (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.6,13343,White / 13X,4,Ute / Tray,4,5,48990.0
Toyota,2016.0,Hilux,Ute / Tray,2016 Toyota Hilux Workmate,USED,Automatic,"4 cyl, 2.7 L",Rear,Unleaded,10.4,139346,White / Black,4,Ute / Tray,4,5,27990.0
Ford,2016.0,Ranger,Ute / Tray,2016 Ford Ranger XLS 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,9.2,105717,Grey / Black,5,Ute / Tray,4,5,37990.0
Mercedes-Benz,2020.0,C200,Sedan,2020 Mercedes-Benz C200,USED,Automatic,"4 cyl, 2 L",Rear,Unleaded,7.0,39565,Grey / Leather,4,Sedan,4,5,50990.0
Skoda,2019.0,Kodiaq,SUV,2019 Skoda Kodiaq 132 TSI (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Premium,7.6,97118,White / Black,4,SUV,4,7,36100.0
Haval,2022.0,Jolion,NEW In stock,2022 Haval Jolion Ultra Hybrid,NEW,Automatic,-,Other,Other,7.663150894460331,8,White / -,0,SUV,0,0,38990.0
Mitsubishi,2019.0,Triton,Ute / Tray,2019 Mitsubishi Triton GLS (4X4) Premium,USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,7.6,108252,Grey / Grey,4,Ute / Tray,4,5,43990.0
Audi,2015.0,Q5,SUV,2015 Audi Q5 3.0 TDI Quattro,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6.4,145023,Grey / -,6,SUV,4,5,29830.0
MG,2021.0,HS,SUV,2021 MG HS Core,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.3,31396,White / Grey,4,SUV,4,5,24899.0
Ford,2016.0,Focus,Hatchback,2016 Ford Focus Sport,USED,Manual,"4 cyl, 1.5 L",Front,Unleaded,5.8,67740,Silver / Black,4,Hatchback,5,5,18990.0
Audi,2021.0,Q5,SUV,2021 Audi Q5 40 TDI Quattro Mhev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,5.4,30188,White / Leather,4,SUV,4,5,62825.0
Holden,2016.0,Commodore,Sedan,2016 Holden Commodore SS-V,USED,Manual,"8 cyl, 6.2 L",Rear,Premium,11.5,48639,Red / -,8,Sedan,4,5,54990.0
Audi,2014.0,SQ5,SUV,2014 Audi SQ5 3.0 TDI Quattro,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6.8,84904,Blue / Black,6,SUV,5,5,39990.0
BMW,2016.0,328I,Hatchback,2016 BMW 328I Gran Turismo (sport),USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.5,37118,- / -,4,Hatchback,5,5,36990.0
Jeep,2019.0,Wrangler,SUV,2019 Jeep Wrangler Sport S (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Unleaded,9.6,49045,White / -,6,SUV,2,4,49888.0
Toyota,2021.0,Hilux,Ute / Tray,2021 Toyota Hilux SR5 (4X4),USED,Manual,"4 cyl, 2.8 L",4WD,Diesel,7.4,38505,Blue / Black,4,Ute / Tray,4,5,62980.0
Isuzu,2011.0,D-MAX,Ute / Tray,2011 Isuzu D-MAX SX (4X4),USED,Manual,"4 cyl, 3 L",4WD,Diesel,8.1,424969,Silver / -,4,Ute / Tray,2,2,9513.0
Audi,2014.0,A1,Hatchback,2014 Audi A1 Sportback 1.4 Tfsi Attraction,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,5.3,31600,- / -,4,Hatchback,5,5,18999.0
Toyota,2011.0,Tundra,Pennant Hills Auto Traders - Used,2011 Toyota Tundra TRD,USED,Automatic,-,Other,-,7.663150894460331,121720,Grey / -,0,Ute / Tray,0,0,99990.0
BMW,2016.0,218I,Hatchback,2016 BMW 218I Active Tourer Sport Line,USED,Automatic,"3 cyl, 1.5 L",Front,Premium,5.2,83446,White / Sensatec 1,3,Hatchback,4,5,21990.0
Mercedes-Benz,2021.0,GLC,SUV,2021 Mercedes-Benz GLC 300E 4Matic Phev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,2.6,26577,Grey / Leather,4,SUV,4,5,82809.0
Jeep,2009.0,Wrangler,SUV,2009 Jeep Wrangler Sport (4X4),USED,Manual,"6 cyl, 3.8 L",4WD,Unleaded,11.5,74358,Black / -,6,SUV,2,4,19913.0
Ford,2018.0,Everest,SUV,2018 Ford Everest Trend (4WD) (5 YR),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.5,110190,Silver / Cloth,5,SUV,4,7,41740.0
Toyota,2020.0,C-HR,Coffs Harbour Toyota Pre-Owned,2020 Toyota C-HR Koba,USED,Automatic,-,Other,Unleaded,7.663150894460331,24380,Orange / 2Xlg22,0,Wagon,0,0,36990.0
Mercedes-Benz,2015.0,C200,Sedan,2015 Mercedes-Benz C200,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.0,70689,Silver / -,4,Sedan,4,5,32800.0
Toyota,2011.0,Kluger,SUV,2011 Toyota Kluger KX-S (4X4),USED,Automatic,"6 cyl, 3.5 L",4WD,Unleaded,11.0,171771,White / -,6,SUV,4,7,19688.0
